line_id,osm_id,seq
9796,3099327937,16
9796,42446723,17
9796,42456708,18
9796,42430474,19
9796,42438112,20
9797,42445675,1
9797,42438186,2
9797,42428080,3
9797,42423101,4
9797,42442722,5
9797,42439362,6
9797,42426810,7
9797,42424576,8
9797,42439929,9
9797,4207863943,10
9797,2141026505,11
9797,42436003,12
9797,42439873,13
9797,2141026501,14
9797,42439855,15
9797,2141026492,16
9797,42438112,17
9798,42445675,1
9798,42438186,2
9798,42428080,3
9798,42423101,4
9798,42442722,5
9798,42439362,6
9798,42426810,7
9798,42424576,8
9798,42439929,9
9798,4207863943,10
9798,2141026505,11
9798,42436003,12
9798,42429538,13
9798,42427538,14
9798,42432932,15
9798,42438112,16
9799,42445675,1
9799,42449644,2
9799,42427196,3
9799,60929261,4
9799,60927837,5
9799,60927823,6
9799,42437324,7
9799,595352897,8
9799,595352906,9
9799,42441771,10
9799,42434264,11
9799,42433800,12
9799,42442604,13
9799,42434097,14
9799,42438112,15
9800,42445675,1
9800,42449644,2
9800,42427196,3
9800,60929261,4
9800,60927837,5
9800,60927823,6
9800,42437324,7
9800,595352897,8
9800,595352906,9
9800,42441771,10
9800,42434264,11
9800,42428928,12
9800,42438112,13
9801,42445675,1
9801,42449644,2
9801,42427196,3
9801,60929261,4
9801,60927837,5
9801,60927823,6
9801,42437324,7
9801,595352897,8
9801,595352906,9
9801,42441771,10
9801,42441956,11
9801,42438112,12
9802,42445675,1
9802,42449644,2
9802,42427196,3
9802,60929261,4
9802,60927837,5
9802,60927823,6
9802,42437324,7
9802,595352897,8
9802,587934172,9
9802,42441805,10
9802,42438112,11
9803,42445675,1
9803,42438186,2
9803,42428080,3
9803,42423101,4
9803,42442722,5
9803,42439362,6
9803,42426810,7
9803,42424576,8
9803,42439929,9
9803,4207863943,10
9803,2141026505,11
9803,42436003,12
9803,42439873,13
9803,2141026501,14
9803,42439855,15
9803,3099327937,16
9803,42446723,17
9803,42456708,18
9803,42453577,19
9803,42449007,20
9803,42438112,21
9804,42445675,1
9804,42438186,2
9804,42428080,3
9804,42423101,4
9804,42442722,5
9804,42439362,6
9804,42426810,7
9804,42424576,8
9804,42439929,9
9804,4207863943,10
9804,2141026505,11
9804,42436003,12
9804,42439873,13
9804,2141026501,14
9804,42439855,15
9804,3099327937,16
9804,42446723,17
9804,42456708,18
9804,42453577,19
9804,42450052,20
9804,42438112,21
9805,42445675,1
9805,42438186,2
9805,42428080,3
9805,42423101,4
9805,42442722,5
9805,42439362,6
9805,42426810,7
9805,42424576,8
9805,42439929,9
9805,4207863943,10
9805,2141026505,11
9805,42436003,12
9805,42439873,13
9805,2141026501,14
9805,42439855,15
9805,3099327937,16
9805,42446723,17
9805,42434377,18
9805,42438112,19
9806,42445675,1
9806,42438186,2
9806,42428080,3
9806,42423101,4
9806,42442722,5
9806,42439362,6
9806,42426810,7
9806,42424576,8
9806,42439929,9
9806,4207863943,10
9806,2141026505,11
9806,42436003,12
9806,42439873,13
9806,2141026501,14
9806,42439855,15
9806,3099327937,16
9806,42437174,17
9806,42438112,18
9807,42445675,1
9807,42438186,2
9807,42428080,3
9807,42423101,4
9807,42442722,5
9807,42439362,6
9807,42426810,7
9807,42424576,8
9807,42439929,9
9807,4207863943,10
9807,2141026505,11
9807,42436003,12
9807,42439873,13
9807,2141026501,14
9807,42439855,15
9807,42453226,16
9807,42438112,17
9808,42445675,1
9808,42438186,2
9808,42428080,3
9808,42423101,4
9808,42442722,5
9808,42439362,6
9808,42426810,7
9808,42424576,8
9808,42439929,9
9808,4207863943,10
9808,2141026505,11
9808,42435852,12
9808,4205440411,13
9808,42438112,14
9809,42445675,1
9809,42438186,2
9809,42428080,3
9809,42423101,4
9809,42442722,5
9809,42442703,6
9809,42433017,7
9809,42432992,8
9809,42427888,9
9809,42432967,10
9809,42434262,11
9809,42438291,12
9809,42432957,13
9809,42438112,14
9810,42445675,1
9810,42449644,2
9810,42427196,3
9810,60929261,4
9810,60927837,5
9810,60927823,6
9810,42437324,7
9810,595352897,8
9810,595352906,9
9810,42441771,10
9810,561035364,11
9810,42438112,12
9811,42445675,1
9811,42449644,2
9811,42427196,3
9811,60929261,4
9811,60927837,5
9811,60927823,6
9811,42437324,7
9811,595352897,8
9811,595352906,9
9811,42428951,10
9811,42438112,11
9812,42445675,1
9812,42449644,2
9812,42427196,3
9812,60929261,4
9812,60927837,5
9812,60927823,6
9812,42437324,7
9812,595352897,8
9812,595352911,9
9812,42438112,10
9813,42445675,1
9813,42438186,2
9813,42428080,3
9813,42423101,4
9813,42442722,5
9813,42439362,6
9813,42426810,7
9813,42424576,8
9813,42439929,9
9813,4207863943,10
9813,2141026505,11
9813,42436003,12
9813,42439873,13
9813,2141026501,14
9813,42439855,15
9813,3099327937,16
9813,9073283237,17
9813,596775808,18
9813,42436647,19
9813,42438112,20
9814,42445675,1
9814,42438186,2
9814,42428080,3
9814,42423101,4
9814,42442722,5
9814,42439362,6
9814,42426810,7
9814,42424576,8
9814,42439929,9
9814,4207863943,10
9814,2141026505,11
9814,42436003,12
9814,42439873,13
9814,2141026501,14
9814,3099326119,15
9814,42429552,16
9814,42439486,17
9814,42438112,18
9815,42445675,1
9815,42438186,2
9815,42428080,3
9815,42423101,4
9815,42442722,5
9815,42439362,6
9815,42426810,7
9815,42424576,8
9815,42439929,9
9815,4207863943,10
9815,2141026505,11
9815,42436003,12
9815,42439873,13
9815,3099327970,14
9815,42442128,15
9815,42438112,16
9816,42445675,1
9816,42438186,2
9816,42428080,3
9816,42423101,4
9816,42442722,5
9816,42439362,6
9816,42426810,7
9816,42424576,8
9816,42439929,9
9816,4207863943,10
9816,2141026505,11
9816,42436003,12
9816,2141026551,13
9816,42438112,14
9817,42445675,1
9817,42438186,2
9817,42428080,3
9817,42423101,4
9817,42442722,5
9817,42442703,6
9817,42433017,7
9817,42432992,8
9817,42427888,9
9817,42432967,10
9817,42440053,11
9817,42435860,12
9817,42438112,13
9818,42445675,1
9818,42438186,2
9818,42428080,3
9818,42423101,4
9818,42442722,5
9818,42442703,6
9818,42433017,7
9818,42432992,8
9818,42438024,9
9818,42443582,10
9818,42438112,11
9819,42445675,1
9819,42449644,2
9819,42427196,3
9819,60929261,4
9819,60927837,5
9819,60927823,6
9819,42437324,7
9819,42427112,8
9819,561035372,9
9819,42438112,10
9820,42445675,1
9820,42438186,2
9820,42428080,3
9820,42423101,4
9820,42442722,5
9820,42439362,6
9820,42426810,7
9820,42424576,8
9820,42439929,9
9820,4207863943,10
9820,2141026505,11
9820,42436003,12
9820,42439873,13
9820,2141026501,14
9820,42439855,15
9820,3099327937,16
9820,42446723,17
9820,42456708,18
9820,42434895,19
9820,42430485,20
9820,4207786976,21
9820,42438112,22
9821,42445675,1
9821,42438186,2
9821,42428080,3
9821,42423101,4
9821,42442722,5
9821,42439362,6
9821,42426810,7
9821,42424576,8
9821,42439929,9
9821,4207863943,10
9821,2141026505,11
9821,42436003,12
9821,42439873,13
9821,2141026501,14
9821,42439855,15
9821,3099327937,16
9821,9073283237,17
9821,596775808,18
9821,42450055,19
9821,4207779531,20
9821,42438112,21
9822,42445675,1
9822,42438186,2
9822,42428080,3
9822,42423101,4
9822,42442722,5
9822,42439362,6
9822,42426810,7
9822,42424576,8
9822,42439929,9
9822,4207863943,10
9822,589928003,11
9822,7541804761,12
9822,42446187,13
9822,42434122,14
9822,596776659,15
9822,42443818,16
9822,596776534,17
9822,42447196,18
9822,42434386,19
9822,42438112,20
9823,42445675,1
9823,42438186,2
9823,42428080,3
9823,42423101,4
9823,42442722,5
9823,42439362,6
9823,42426810,7
9823,42424576,8
9823,42439929,9
9823,4207863943,10
9823,2141026505,11
9823,42436003,12
9823,4207724583,13
9823,42438984,14
9823,42438112,15
9824,42445675,1
9824,42438186,2
9824,42428080,3
9824,42423101,4
9824,42442722,5
9824,42439362,6
9824,42426810,7
9824,42424576,8
9824,42439929,9
9824,4207863943,10
9824,2141026505,11
9824,3099327961,12
9824,42438112,13
9825,42445675,1
9825,42438186,2
9825,42428080,3
9825,42423101,4
9825,42442722,5
9825,42439362,6
9825,42426810,7
9825,42424576,8
9825,42439929,9
9825,4207863943,10
9825,42438281,11
9825,42438112,12
9826,42445675,1
9826,42438186,2
9826,42428080,3
9826,42423101,4
9826,42442722,5
9826,42442703,6
9826,42433017,7
9826,42432992,8
9826,42427888,9
9826,42432967,10
9826,42434249,11
9826,42438112,12
9827,42445675,1
9827,42438186,2
9827,42428080,3
9827,42423101,4
9827,42442722,5
9827,42442703,6
9827,42433017,7
9827,42432992,8
9827,42427888,9
9827,42434314,10
9827,42438112,11
9828,42445675,1
9828,42438186,2
9828,42428080,3
9828,42423101,4
9828,42442722,5
9828,42442703,6
9828,42433017,7
9828,42432992,8
9828,42432985,9
9828,42438112,10
9829,42445675,1
9829,42438186,2
9829,42428080,3
9829,42423101,4
9829,42442722,5
9829,42439362,6
9829,42426810,7
9829,42424576,8
9829,42439929,9
9829,4207863943,10
9829,589928003,11
9829,7541804761,12
9829,42446187,13
9829,42434122,14
9829,596776659,15
9829,42450080,16
9829,4207669596,17
9829,4207962275,18
9829,42438112,19
9830,42445675,1
9830,42438186,2
9830,42428080,3
9830,42423101,4
9830,42442722,5
9830,42439362,6
9830,42426810,7
9830,42424576,8
9830,42439929,9
9830,4207863943,10
9830,589928003,11
9830,7541804761,12
9830,42446187,13
9830,589928030,14
9830,42438112,15
9831,42445675,1
9831,42438186,2
9831,42428080,3
9831,42423101,4
9831,42442722,5
9831,42439362,6
9831,42426810,7
9831,42424576,8
9831,42439929,9
9831,4207863943,10
9831,3099327935,11
9831,42438112,12
9832,42445675,1
9832,42438186,2
9832,42428080,3
9832,42423101,4
9832,42442722,5
9832,42439362,6
9832,42426810,7
9832,42424576,8
9832,42439929,9
9832,2141026495,10
9832,42438112,11
9833,42445675,1
9833,42438186,2
9833,42428080,3
9833,42423101,4
9833,42442722,5
9833,42439362,6
9833,42426810,7
9833,42424576,8
9833,42435898,9
9833,42438112,10
9834,42445675,1
9834,42438186,2
9834,42428080,3
9834,42423101,4
9834,42442722,5
9834,42439362,6
9834,42426810,7
9834,42424576,8
9834,42439929,9
9834,4207863943,10
9834,589928003,11
9834,7541804761,12
9834,42446187,13
9834,42434122,14
9834,596776659,15
9834,42450080,16
9834,4207669596,17
9834,4207951248,18
9834,42445430,19
9834,42438112,20
9835,42445675,1
9835,42438186,2
9835,42428080,3
9835,42423101,4
9835,42442722,5
9835,42439362,6
9835,42426810,7
9835,42424576,8
9835,42439929,9
9835,4207863943,10
9835,589928003,11
9835,7541804761,12
9835,42446187,13
9835,42434122,14
9835,596776659,15
9835,42450080,16
9835,4207669596,17
9835,42443824,18
9835,42438112,19
9836,42445675,1
9836,42438186,2
9836,42428080,3
9836,42423101,4
9836,42442722,5
9836,42439362,6
9836,42426810,7
9836,42424576,8
9836,42439929,9
9836,4207863943,10
9836,589928003,11
9836,7541804761,12
9836,589928020,13
9836,42438112,14
9837,42445675,1
9837,42438186,2
9837,42428080,3
9837,42423101,4
9837,42442722,5
9837,42439362,6
9837,42426810,7
9837,42424576,8
9837,42439929,9
9837,4207863943,10
9837,589928003,11
9837,7732243576,12
9837,42438112,13
9838,42445675,1
9838,42438186,2
9838,42428080,3
9838,42423101,4
9838,42442722,5
9838,42439362,6
9838,42426810,7
9838,42424576,8
9838,42439929,9
9838,4207863943,10
9838,589928003,11
9838,42425423,12
9838,42438112,13
9839,42445675,1
9839,42438186,2
9839,42428080,3
9839,42423101,4
9839,42442722,5
9839,42439362,6
9839,42426810,7
9839,42424576,8
9839,42439929,9
9839,4207863943,10
9839,42424235,11
9839,42438112,12
9840,42445675,1
9840,42438186,2
9840,42428080,3
9840,42423101,4
9840,42442722,5
9840,42439362,6
9840,42426810,7
9840,42424576,8
9840,42439929,9
9840,4207863943,10
9840,589928003,11
9840,7541804761,12
9840,42446187,13
9840,42434122,14
9840,596776659,15
9840,42450080,16
9840,4207669596,17
9840,4207951248,18
9840,42439514,19
9840,42438112,20
9841,42445675,1
9841,42438186,2
9841,42428080,3
9841,42423101,4
9841,42442722,5
9841,42439362,6
9841,42426810,7
9841,42424576,8
9841,42439929,9
9841,4207863943,10
9841,589928003,11
9841,7541804761,12
9841,42446187,13
9841,42434122,14
9841,42444457,15
9841,5590991383,16
9841,7641820943,17
9841,42438118,18
9841,42438112,19
9842,42445675,1
9842,42438186,2
9842,42428080,3
9842,42423101,4
9842,42442722,5
9842,42439362,6
9842,42426810,7
9842,42424576,8
9842,42439929,9
9842,4207863943,10
9842,589928003,11
9842,7541804761,12
9842,42446187,13
9842,42434122,14
9842,42444457,15
9842,5590991383,16
9842,7471942373,17
9842,42438112,18
9843,42445675,1
9843,42437942,2
9843,42442773,3
9843,1764424345,4
9843,42445635,5
9843,42427870,6
9843,42431228,7
9843,42429950,8
9843,42429709,9
9843,42438112,10
9844,42445675,1
9844,42437942,2
9844,42442773,3
9844,1764424345,4
9844,42445635,5
9844,42427870,6
9844,42431228,7
9844,42429950,8
9844,42429708,9
9844,42438112,10
9845,42445675,1
9845,42437942,2
9845,42442773,3
9845,1764424345,4
9845,42432722,5
9845,42440502,6
9845,42439432,7
9845,42444873,8
9845,42454551,9
9845,42438112,10
9846,42449656,1
9846,42429094,2
9846,42427212,3
9846,42440083,4
9846,60929261,5
9846,60927837,6
9846,60927823,7
9846,42437324,8
9846,595352897,9
9846,595352906,10
9846,42441771,11
9846,42434264,12
9846,6885524021,13
9846,2383895312,14
9846,7732654932,15
9846,42425088,16
9846,42441091,17
9846,6868145381,18
9846,595314036,19
9846,42438112,20
9847,42449656,1
9847,42429094,2
9847,42427212,3
9847,42440083,4
9847,60929261,5
9847,60927837,6
9847,60927823,7
9847,42437324,8
9847,595352897,9
9847,595352906,10
9847,42441771,11
9847,42434264,12
9847,6885524021,13
9847,2383895312,14
9847,7732654932,15
9847,42425088,16
9847,42441091,17
9847,42441246,18
9847,42438112,19
9848,42449656,1
9848,42429094,2
9848,42427212,3
9848,42440083,4
9848,60929261,5
9848,60927837,6
9848,60927823,7
9848,42437324,8
9848,595352897,9
9848,595352906,10
9848,42441771,11
9848,42434264,12
9848,6885524021,13
9848,2383895312,14
9848,7732654932,15
9848,42425088,16
9848,42441091,17
9848,6223571524,18
9848,42438112,19
9849,42449656,1
9849,42429094,2
9849,42427212,3
9849,42440083,4
9849,60929261,5
9849,60927837,6
9849,60927823,7
9849,42437324,8
9849,595352897,9
9849,595352906,10
9849,42441771,11
9849,42434264,12
9849,6885524021,13
9849,2383895312,14
9849,7732654932,15
9849,42425088,16
9849,42441091,17
9849,1332860731,18
9849,42438112,19
9850,42449656,1
9850,42445675,2
9850,42438186,3
9850,42428080,4
9850,42423101,5
9850,42442722,6
9850,42439362,7
9850,42426810,8
9850,42424576,9
9850,42439929,10
9850,4207863943,11
9850,2141026505,12
9850,42436003,13
9850,42439873,14
9850,2141026501,15
9850,42435803,16
9850,42447330,17
9850,42440104,18
9850,42435743,19
9850,42438112,20
9851,42449656,1
9851,42429094,2
9851,42427212,3
9851,42440083,4
9851,60929261,5
9851,60927837,6
9851,60927823,7
9851,42437324,8
9851,595352897,9
9851,595352906,10
9851,42441771,11
9851,42434264,12
9851,6885524021,13
9851,2383895312,14
9851,7732654932,15
9851,5763775589,16
9851,42438928,17
9851,42438112,18
9852,42449656,1
9852,42429094,2
9852,42427212,3
9852,42440083,4
9852,60929261,5
9852,60927837,6
9852,60927823,7
9852,42437324,8
9852,595352897,9
9852,595352906,10
9852,42441771,11
9852,42434264,12
9852,6885524021,13
9852,2383895312,14
9852,8843765047,15
9852,42438112,16
9853,42449656,1
9853,42445675,2
9853,42438186,3
9853,42428080,4
9853,42423101,5
9853,42442722,6
9853,42439362,7
9853,42426810,8
9853,42424576,9
9853,42439929,10
9853,4207863943,11
9853,2141026505,12
9853,42436003,13
9853,42439873,14
9853,2141026501,15
9853,42439855,16
9853,3099327937,17
9853,42431203,18
9853,2141026499,19
9853,42438112,20
9854,42449656,1
9854,42445675,2
9854,42438186,3
9854,42428080,4
9854,42423101,5
9854,42442722,6
9854,42439362,7
9854,42426810,8
9854,42424576,9
9854,42439929,10
9854,4207863943,11
9854,2141026505,12
9854,42436003,13
9854,42439873,14
9854,2141026501,15
9854,42435803,16
9854,42447330,17
9854,42435763,18
9854,42438112,19
9855,42449656,1
9855,42445675,2
9855,42438186,3
9855,42428080,4
9855,42423101,5
9855,42442722,6
9855,42439362,7
9855,42426810,8
9855,42424576,9
9855,42439929,10
9855,4207863943,11
9855,2141026505,12
9855,42436003,13
9855,42429538,14
9855,42427538,15
9855,7598970693,16
9855,42440134,17
9855,42438112,18
9856,42449656,1
9856,42429094,2
9856,42427212,3
9856,42440083,4
9856,60929261,5
9856,60927837,6
9856,60927823,7
9856,42437324,8
9856,595352897,9
9856,595352906,10
9856,42441771,11
9856,42434264,12
9856,6885524021,13
9856,2383895312,14
9856,7732654932,15
9856,42442592,16
9856,42438112,17
9857,42449656,1
9857,42429094,2
9857,42427212,3
9857,42440083,4
9857,60929261,5
9857,60927837,6
9857,60927823,7
9857,42437324,8
9857,595352897,9
9857,595352906,10
9857,42441771,11
9857,42434264,12
9857,6885524021,13
9857,2383895312,14
9857,595313982,15
9857,42438112,16
9858,42449656,1
9858,42429094,2
9858,42427212,3
9858,42440083,4
9858,60929261,5
9858,60927837,6
9858,60927823,7
9858,42437324,8
9858,595352897,9
9858,595352906,10
9858,42441771,11
9858,42434264,12
9858,6885524021,13
9858,2383895312,14
9858,561035349,15
9858,42438112,16
9859,42449656,1
9859,42429094,2
9859,42427212,3
9859,42440083,4
9859,60929261,5
9859,60927837,6
9859,60927823,7
9859,42437324,8
9859,595352897,9
9859,595352906,10
9859,42441771,11
9859,42434264,12
9859,6885524021,13
9859,595338100,14
9859,42438112,15
9860,42449656,1
9860,42445675,2
9860,42438186,3
9860,42428080,4
9860,42423101,5
9860,42442722,6
9860,42439362,7
9860,42426810,8
9860,42424576,9
9860,42439929,10
9860,4207863943,11
9860,2141026505,12
9860,42436003,13
9860,42439873,14
9860,2141026501,15
9860,42439855,16
9860,3099327937,17
9860,42446723,18
9860,42456708,19
9860,42430474,20
9860,42438112,21
9861,42449656,1
9861,42445675,2
9861,42438186,3
9861,42428080,4
9861,42423101,5
9861,42442722,6
9861,42439362,7
9861,42426810,8
9861,42424576,9
9861,42439929,10
9861,4207863943,11
9861,2141026505,12
9861,42436003,13
9861,42439873,14
9861,2141026501,15
9861,42439855,16
9861,2141026492,17
9861,42438112,18
9862,42449656,1
9862,42445675,2
9862,42438186,3
9862,42428080,4
9862,42423101,5
9862,42442722,6
9862,42439362,7
9862,42426810,8
9862,42424576,9
9862,42439929,10
9862,4207863943,11
9862,2141026505,12
9862,42436003,13
9862,42429538,14
9862,42427538,15
9862,42432932,16
9862,42438112,17
9863,42449656,1
9863,42429094,2
9863,42427212,3
9863,42440083,4
9863,60929261,5
9863,60927837,6
9863,60927823,7
9863,42437324,8
9863,595352897,9
9863,595352906,10
9863,42441771,11
9863,42434264,12
9863,42433800,13
9863,42442604,14
9863,42434097,15
9863,42438112,16
9864,42449656,1
9864,42429094,2
9864,42427212,3
9864,42440083,4
9864,60929261,5
9864,60927837,6
9864,60927823,7
9864,42437324,8
9864,595352897,9
9864,595352906,10
9864,42441771,11
9864,42434264,12
9864,42428928,13
9864,42438112,14
9865,42449656,1
9865,42429094,2
9865,42427212,3
9865,42440083,4
9865,60929261,5
9865,60927837,6
9865,60927823,7
9865,42437324,8
9865,595352897,9
9865,595352906,10
9865,42441771,11
9865,42441956,12
9865,42438112,13
9866,42449656,1
9866,42429094,2
9866,42427212,3
9866,42440083,4
9866,60929261,5
9866,60927837,6
9866,60927823,7
9866,42437324,8
9866,595352897,9
9866,587934172,10
9866,42441805,11
9866,42438112,12
9867,42449656,1
9867,42445675,2
9867,42438186,3
9867,42428080,4
9867,42423101,5
9867,42442722,6
9867,42439362,7
9867,42426810,8
9867,42424576,9
9867,42439929,10
9867,4207863943,11
9867,2141026505,12
9867,42436003,13
9867,42439873,14
9867,2141026501,15
9867,42439855,16
9867,3099327937,17
9867,42446723,18
9867,42456708,19
9867,42453577,20
9867,42449007,21
9867,42438112,22
9868,42449656,1
9868,42445675,2
9868,42438186,3
9868,42428080,4
9868,42423101,5
9868,42442722,6
9868,42439362,7
9868,42426810,8
9868,42424576,9
9868,42439929,10
9868,4207863943,11
9868,2141026505,12
9868,42436003,13
9868,42439873,14
9868,2141026501,15
9868,42439855,16
9868,3099327937,17
9868,42446723,18
9868,42456708,19
9868,42453577,20
9868,42450052,21
9868,42438112,22
9869,42449656,1
9869,42445675,2
9869,42438186,3
9869,42428080,4
9869,42423101,5
9869,42442722,6
9869,42439362,7
9869,42426810,8
9869,42424576,9
9869,42439929,10
9869,4207863943,11
9869,2141026505,12
9869,42436003,13
9869,42439873,14
9869,2141026501,15
9869,42439855,16
9869,3099327937,17
9869,42446723,18
9869,42434377,19
9869,42438112,20
9870,42449656,1
9870,42445675,2
9870,42438186,3
9870,42428080,4
9870,42423101,5
9870,42442722,6
9870,42439362,7
9870,42426810,8
9870,42424576,9
9870,42439929,10
9870,4207863943,11
9870,2141026505,12
9870,42436003,13
9870,42439873,14
9870,2141026501,15
9870,42439855,16
9870,3099327937,17
9870,42437174,18
9870,42438112,19
9871,42449656,1
9871,42445675,2
9871,42438186,3
9871,42428080,4
9871,42423101,5
9871,42442722,6
9871,42439362,7
9871,42426810,8
9871,42424576,9
9871,42439929,10
9871,4207863943,11
9871,2141026505,12
9871,42436003,13
9871,42439873,14
9871,2141026501,15
9871,42439855,16
9871,42453226,17
9871,42438112,18
9872,42449656,1
9872,42445675,2
9872,42438186,3
9872,42428080,4
9872,42423101,5
9872,42442722,6
9872,42439362,7
9872,42426810,8
9872,42424576,9
9872,42439929,10
9872,4207863943,11
9872,2141026505,12
9872,42435852,13
9872,4205440411,14
9872,42438112,15
9873,42449656,1
9873,42445675,2
9873,42438186,3
9873,42428080,4
9873,42423101,5
9873,42442722,6
9873,42442703,7
9873,42433017,8
9873,42432992,9
9873,42427888,10
9873,42432967,11
9873,42434262,12
9873,42438291,13
9873,42432957,14
9873,42438112,15
9874,42449656,1
9874,42429094,2
9874,42427212,3
9874,42440083,4
9874,60929261,5
9874,60927837,6
9874,60927823,7
9874,42437324,8
9874,595352897,9
9874,595352906,10
9874,42441771,11
9874,561035364,12
9874,42438112,13
9875,42449656,1
9875,42429094,2
9875,42427212,3
9875,42440083,4
9875,60929261,5
9875,60927837,6
9875,60927823,7
9875,42437324,8
9875,595352897,9
9875,595352906,10
9875,42428951,11
9875,42438112,12
9876,42449656,1
9876,42429094,2
9876,42427212,3
9876,42440083,4
9876,60929261,5
9876,60927837,6
9876,60927823,7
9876,42437324,8
9876,595352897,9
9876,595352911,10
9876,42438112,11
9877,42449656,1
9877,42445675,2
9877,42438186,3
9877,42428080,4
9877,42423101,5
9877,42442722,6
9877,42439362,7
9877,42426810,8
9877,42424576,9
9877,42439929,10
9877,4207863943,11
9877,2141026505,12
9877,42436003,13
9877,42439873,14
9877,2141026501,15
9877,42439855,16
9877,3099327937,17
9877,9073283237,18
9877,596775808,19
9877,42436647,20
9877,42438112,21
9878,42449656,1
9878,42445675,2
9878,42438186,3
9878,42428080,4
9878,42423101,5
9878,42442722,6
9878,42439362,7
9878,42426810,8
9878,42424576,9
9878,42439929,10
9878,4207863943,11
9878,2141026505,12
9878,42436003,13
9878,42439873,14
9878,2141026501,15
9878,3099326119,16
9878,42429552,17
9878,42439486,18
9878,42438112,19
9879,42449656,1
9879,42445675,2
9879,42438186,3
9879,42428080,4
9879,42423101,5
9879,42442722,6
9879,42439362,7
9879,42426810,8
9879,42424576,9
9879,42439929,10
9879,4207863943,11
9879,2141026505,12
9879,42436003,13
9879,42439873,14
9879,3099327970,15
9879,42442128,16
9879,42438112,17
9880,42449656,1
9880,42445675,2
9880,42438186,3
9880,42428080,4
9880,42423101,5
9880,42442722,6
9880,42439362,7
9880,42426810,8
9880,42424576,9
9880,42439929,10
9880,4207863943,11
9880,2141026505,12
9880,42436003,13
9880,2141026551,14
9880,42438112,15
9881,42449656,1
9881,42445675,2
9881,42438186,3
9881,42428080,4
9881,42423101,5
9881,42442722,6
9881,42442703,7
9881,42433017,8
9881,42432992,9
9881,42427888,10
9881,42432967,11
9881,42440053,12
9881,42435860,13
9881,42438112,14
9882,42449656,1
9882,42445675,2
9882,42438186,3
9882,42428080,4
9882,42423101,5
9882,42442722,6
9882,42442703,7
9882,42433017,8
9882,42432992,9
9882,42438024,10
9882,42443582,11
9882,42438112,12
9883,42449656,1
9883,42429094,2
9883,42427212,3
9883,42440083,4
9883,60929261,5
9883,60927837,6
9883,60927823,7
9883,42437324,8
9883,42427112,9
9883,561035372,10
9883,42438112,11
9884,42449656,1
9884,42429094,2
9884,42427212,3
9884,42440083,4
9884,60929261,5
9884,60927837,6
9884,60927823,7
9884,42437324,8
9884,42427126,9
9884,42438112,10
9885,42449656,1
9885,42445675,2
9885,42438186,3
9885,42428080,4
9885,42423101,5
9885,42442722,6
9885,42439362,7
9885,42426810,8
9885,42424576,9
9885,42439929,10
9885,4207863943,11
9885,2141026505,12
9885,42436003,13
9885,42439873,14
9885,2141026501,15
9885,42439855,16
9885,3099327937,17
9885,42446723,18
9885,42456708,19
9885,42434895,20
9885,42430485,21
9885,4207786976,22
9885,42438112,23
9886,42449656,1
9886,42445675,2
9886,42438186,3
9886,42428080,4
9886,42423101,5
9886,42442722,6
9886,42439362,7
9886,42426810,8
9886,42424576,9
9886,42439929,10
9886,4207863943,11
9886,2141026505,12
9886,42436003,13
9886,42439873,14
9886,2141026501,15
9886,42439855,16
9886,3099327937,17
9886,9073283237,18
9886,596775808,19
9886,42450055,20
9886,4207779531,21
9886,42438112,22
9887,42449656,1
9887,42445675,2
9887,42438186,3
9887,42428080,4
9887,42423101,5
9887,42442722,6
9887,42439362,7
9887,42426810,8
9887,42424576,9
9887,42439929,10
9887,4207863943,11
9887,589928003,12
9887,7541804761,13
9887,42446187,14
9887,42434122,15
9887,596776659,16
9887,42443818,17
9887,596776534,18
9887,42447196,19
9887,42434386,20
9887,42438112,21
9888,42449656,1
9888,42445675,2
9888,42438186,3
9888,42428080,4
9888,42423101,5
9888,42442722,6
9888,42439362,7
9888,42426810,8
9888,42424576,9
9888,42439929,10
9888,4207863943,11
9888,2141026505,12
9888,42436003,13
9888,4207724583,14
9888,42438984,15
9888,42438112,16
9889,42449656,1
9889,42445675,2
9889,42438186,3
9889,42428080,4
9889,42423101,5
9889,42442722,6
9889,42439362,7
9889,42426810,8
9889,42424576,9
9889,42439929,10
9889,4207863943,11
9889,2141026505,12
9889,3099327961,13
9889,42438112,14
9890,42449656,1
9890,42445675,2
9890,42438186,3
9890,42428080,4
9890,42423101,5
9890,42442722,6
9890,42439362,7
9890,42426810,8
9890,42424576,9
9890,42439929,10
9890,4207863943,11
9890,42438281,12
9890,42438112,13
9891,42449656,1
9891,42445675,2
9891,42438186,3
9891,42428080,4
9891,42423101,5
9891,42442722,6
9891,42442703,7
9891,42433017,8
9891,42432992,9
9891,42427888,10
9891,42432967,11
9891,42434249,12
9891,42438112,13
9892,42449656,1
9892,42445675,2
9892,42438186,3
9892,42428080,4
9892,42423101,5
9892,42442722,6
9892,42442703,7
9892,42433017,8
9892,42432992,9
9892,42427888,10
9892,42434314,11
9892,42438112,12
9893,42449656,1
9893,42445675,2
9893,42438186,3
9893,42428080,4
9893,42423101,5
9893,42442722,6
9893,42442703,7
9893,42433017,8
9893,42432992,9
9893,42432985,10
9893,42438112,11
9894,42449656,1
9894,42445675,2
9894,42438186,3
9894,42428080,4
9894,42423101,5
9894,42442722,6
9894,42439362,7
